time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.30E-05
237.63,283.037699,286.1840781,288.3320107,289.2733864,289.0684139,287.9438347,286.1797647,,
239.01,283.0170885,286.142514,288.2820425,289.2261523,289.0307383,287.9178007,286.1642064,,
240.38,282.9970131,286.1017704,288.2328937,289.179537,288.9934158,287.8919023,286.1486681,,
241.75,282.9773139,286.061536,288.1841957,289.1331966,288.9561757,287.8659549,286.1330408,,
243.13,282.9578432,286.0215147,288.1355931,289.0867953,288.9187498,287.8397726,286.1172124,,
244.5,282.9388756,285.9822787,288.0877855,289.041005,288.8816829,287.8137384,286.1014156,,
245.88,282.9201264,285.9432473,288.0400701,288.9951564,288.8444365,287.7874761,286.0854228,,
247.25,282.90186,285.9049786,287.9931337,288.9499133,288.8075528,287.76137,286.0694689,,
248.62,282.883932,285.8671806,287.9466244,288.9049417,288.7707638,287.7352332,286.0534411,,
250,282.8662081,285.829575,287.9002027,288.8599154,288.7338041,287.7088782,286.0372247,,
251.37,282.8489382,285.7926997,287.8545367,288.8154862,288.6972117,287.6826904,286.0210575,,
252.75,282.8318635,285.7560092,287.8089552,288.7710046,288.6604544,287.6562907,286.0047064,,
254.12,282.8152247,285.7200282,287.7641144,288.7271144,288.6240669,287.6300651,285.9884113,,
255.49,282.7988905,285.6844823,287.719678,288.6834912,288.5877844,287.6038254,285.9720565,,
256.87,282.7827387,285.6491101,287.6753215,288.6398187,288.551345,287.577383,285.9555248,,
258.24,282.766997,285.6144177,287.6316836,288.5967288,288.5152788,287.5511243,285.9390585,,
259.61,282.7515414,285.5801405,287.5884371,288.5539029,288.4793229,287.5248606,285.9225405,,
260.99,282.7362563,285.5460266,287.5452661,288.5110305,288.4432177,287.498403,285.9058524,,
262.36,282.7213572,285.512564,287.5027923,288.4687316,288.4074882,287.4721379,285.8892385,,
263.74,282.7066211,285.479258,287.4603913,288.4263878,288.3716144,287.4456846,285.8724588,,
265.11,282.6922559,285.4465851,287.4186734,288.3846116,288.3361175,287.4194292,285.8557591,,
266.48,282.6781484,285.4142966,287.377326,288.343094,288.3007386,287.3931826,285.8390201,,
267.86,282.6641932,285.3821552,287.3360472,288.3015337,288.2652221,287.366756,285.8221218,,
269.23,282.6505873,285.3506208,287.2954313,288.2605319,288.2300842,287.3405348,285.8053114,,
270.61,282.637127,285.3192274,287.2548813,288.2194888,288.1948131,287.3141389,285.7883458,,
271.98,282.6240023,285.2884243,287.2149809,288.1789981,288.1599212,287.287953,285.771473,,
273.35,282.6111101,285.2579772,287.1754313,288.1387601,288.1251535,287.2617883,285.7545726,,
274.73,282.5983539,285.2276625,287.1359436,288.0984827,288.0902589,287.2354563,285.737523,,
276.1,282.5859139,285.197914,287.0970864,288.0587483,288.055744,287.2093408,285.7205734,,
277.47,282.5736925,285.1685058,287.0585685,288.0192631,288.0213566,287.1832532,285.7036025,,
278.85,282.5615983,285.1392216,287.0201087,287.9797402,287.986848,287.1570055,285.6864883,,
280.22,282.5498022,285.1104809,286.9822609,287.9407511,287.9527193,287.1309801,285.6694807,,
281.59,282.5382115,285.0820652,286.9447414,287.9020073,287.9187208,287.1049888,285.6524579,,
282.97,282.5267397,285.053766,286.9072764,287.8632273,287.8846066,287.0788443,285.6352973,,
284.34,282.5155491,285.0259884,286.8704053,287.8249719,287.850872,287.0529273,285.6182496,,
285.72,282.5044721,284.9983222,286.8335863,287.7866813,287.8170251,287.0268614,285.6010678,,
287.09,282.4936654,284.9711639,286.7973496,287.7489091,287.7835573,287.0010263,285.5840028,,
288.46,282.4830443,284.9443071,286.7614238,287.7113756,287.7502234,286.9752346,285.5669318,,
289.84,282.4725294,284.9175547,286.7255467,287.6738082,287.7167823,286.9493004,285.549732,,
291.21,282.4622696,284.8912901,286.6902349,287.6367501,287.6837193,286.9236012,285.5326544,,
292.58,282.4521843,284.865314,286.6552239,287.5999267,287.650792,286.8979506,285.515576,,
293.96,282.4421985,284.8394356,286.6202584,287.5630705,287.6177621,286.8721634,285.4983738,,
295.33,282.4324532,284.8140258,286.5858417,287.5267144,287.5851089,286.846615,285.4812988,,
296.7,282.4228724,284.7888921,286.5517164,287.4905891,287.552593,286.8211198,285.464228,,
298.08,282.4133844,284.7638499,286.5176332,287.454432,287.5199789,286.7954939,285.4470383,,
299.45,282.4041236,284.7392581,286.4840831,287.4187658,287.4877398,286.77011,285.4299803,,
300.83,282.3949517,284.7147539,286.4505732,287.3830686,287.4554053,286.7445991,285.4128067,,
302.2,282.3859984,284.6906886,286.4175861,287.3478563,287.4234444,286.7193321,285.3957677,,
303.57,282.3771938,284.6668797,286.3848749,287.312868,287.3916226,286.6941254,285.3787402,,
304.95,282.3684723,284.6431528,286.352201,287.2778495,287.3597096,286.6687969,285.3616017,,
306.32,282.3599573,284.6198479,286.3200349,287.243307,287.3281679,286.6437149,285.3446017,,
307.7,282.3515217,284.5966213,286.2879042,287.2087348,287.2965375,286.6185146,285.3274936,,
309.07,282.343285,284.5738061,286.2562716,287.1746326,287.2652769,286.5935622,285.3105265,,
310.44,282.3351829,284.5512295,286.2249006,287.1407477,287.2341566,286.5686762,285.2935777,,
311.82,282.327155,284.5287261,286.1935622,287.1068339,287.2029511,286.5436767,285.276525,,
313.19,282.3193152,284.5066185,286.1627079,287.0733813,287.1721129,286.518927,285.2596167,,
314.56,282.3116021,284.4847397,286.1321069,287.0401421,287.1414154,286.4942469,285.2427304,,
315.94,282.3039585,284.4629291,286.1015359,287.0068745,287.1106361,286.469458,285.2257443,,
317.31,282.2964927,284.4414998,286.0714354,286.9740595,287.0802213,286.4449205,285.2089056,,
318.69,282.2890932,284.4201356,286.0413632,286.9412166,287.049727,286.4202771,285.1919698,,
320.06,282.281865,284.3991431,286.0117527,286.9088205,287.019595,286.3958859,285.1751833,,
321.43,282.2747517,284.3783638,285.9823824,286.8766311,286.9896041,286.371569,285.1584244,,
322.81,282.2677005,284.3576452,285.9530381,286.8444144,286.9595367,286.3471506,285.1415722,,
324.18,282.2608114,284.3372848,285.9241426,286.812636,286.9298286,286.3229853,285.1248718,,
325.55,282.2540307,284.3171288,285.8954799,286.7810604,286.9002614,286.2988968,285.108202,,
326.93,282.2473081,284.2970294,285.8668409,286.749458,286.8706208,286.2747108,285.0914426,,
328.3,282.2407388,284.2772752,285.8386383,286.7182855,286.8413361,286.2507786,285.0748373,,
329.68,282.234225,284.2575751,285.8104579,286.6870866,286.8119799,286.2267516,285.0581446,,
331.05,282.2278591,284.2382118,285.7827059,286.656312,286.7829775,286.2029787,285.0416074,,
332.42,282.2215916,284.2190393,285.7551749,286.6257338,286.7541154,286.1792862,285.0251054,,
333.8,282.215376,284.1999171,285.727664,286.5951295,286.7251845,286.1555026,285.0085196,,
335.17,282.2093005,284.1811197,285.7005698,286.5649415,286.6966037,286.1319733,284.992091,,
336.54,282.2033179,284.1625055,285.6736898,286.534946,286.6681629,286.1085261,284.9757001,,
337.92,282.1973837,284.1439381,285.646828,286.5049248,286.6396558,286.0849915,284.9592286,,
339.29,282.1915824,284.1256841,285.6203716,286.4753119,286.6114952,286.0617111,284.9429159,,
340.67,282.1858273,284.1074746,285.593932,286.4456737,286.58327,286.0383456,284.9265246,,
342.04,282.1802004,284.0895712,285.5678905,286.4164384,286.5553888,286.0152341,284.910293,,
343.41,282.1746579,284.0718391,285.5420526,286.3873893,286.5276465,285.9922074,284.8941029,,
344.79,282.1691588,284.0541483,285.5162297,286.3583152,286.4998418,285.9690988,284.8778374,,
346.16,282.1637811,284.036753,285.4907942,286.3296363,286.4723775,285.9462439,284.8617326,,
347.53,282.1584833,284.0195223,285.4655562,286.3011399,286.4450512,285.923475,284.8456714,,
348.91,282.1532259,284.0023299,285.4403316,286.2726189,286.4176647,285.9006276,284.8295376,,
350.28,282.1480837,283.9854229,285.415484,286.2444854,286.3906147,285.878033,284.8135656,,
351.65,282.143017,283.9686741,285.390828,286.2165308,286.3637018,285.8555257,284.797639,,
353.03,282.1379881,283.9519608,285.3661839,286.1885519,286.3367308,285.8329427,284.7816425,,
354.4,282.1330686,283.9355233,285.3419068,286.160953,286.3100924,285.8106118,284.7658086,,
355.77,282.1282204,283.9192379,285.3178156,286.1335294,286.2835901,285.7883692,284.7500217,,
357.15,282.1234076,283.9029854,285.2937347,286.1060818,286.2570318,285.7660538,284.7341677,,
358.52,282.1186986,283.8869994,285.2700113,286.0790068,286.2308019,285.7439893,284.7184767,,
359.89,282.1140571,283.8711597,285.2464683,286.0521036,286.2047072,285.7220139,284.7028344,,
361.27,282.1094486,283.8553505,285.2229342,286.0251767,286.1785583,285.6999686,284.6871274,,
362.64,282.1049388,283.839799,285.1997483,285.9986152,286.1527337,285.6781729,284.671584,,
364.02,282.1004606,283.8242763,285.1765703,285.97203,286.1268562,285.656309,284.6559775,,
365.39,282.0960777,283.8090057,285.1537344,285.9458054,286.1013004,285.6346939,284.6405348,,
366.76,282.0917563,283.7938723,285.1310703,285.919747,286.0758778,285.613169,284.6251428,,
368.14,282.0874644,283.7787656,285.1084129,285.8936653,286.0504039,285.5915783,284.6096902,,
369.51,282.0832632,283.7639027,285.0860888,285.8679371,286.0252476,285.570235,284.5944014,,
370.88,282.0791202,283.7491721,285.0639316,285.8423718,286.0002233,285.5489823,284.5791646,,
372.26,282.0750048,283.734466,285.0417798,285.8167834,285.9751494,285.5276664,284.5638694,,
373.63,282.0709756,283.7199958,285.0199529,285.7915417,285.9503889,285.5065961,284.5487379,,
375,282.0670016,283.7056531,284.9982881,285.7664596,285.9257592,285.4856169,284.5336595,,
376.38,282.0630533,283.6913329,284.9766276,285.7413546,285.9010814,285.4645766,284.5185249,,
377.75,282.059187,283.6772413,284.9552837,285.7165895,285.8767128,285.4437803,284.5035538,,
379.13,282.0553454,283.6631709,284.9339432,285.6918018,285.8522972,285.4229245,284.488528,,
380.5,282.0515831,283.6493242,284.9129141,285.6673496,285.8281879,285.4023115,284.4736655,,
381.87,282.0478713,283.6355974,284.8920396,285.6430516,285.8042072,285.3817898,284.4588575,,
383.25,282.0441825,283.62189,284.8711676,285.6187312,285.7801809,285.3612107,284.4439967,,
384.62,282.0405692,283.6083994,284.8505991,285.5947397,285.7564568,285.3408724,284.4292989,,
386,282.0369779,283.5949271,284.8300324,285.570726,285.7326881,285.3204781,284.4145496,,
387.37,282.0334598,283.5816671,284.8097642,285.5470369,285.7092187,285.3003233,284.3999629,,
388.74,282.0299878,283.56852,284.7896435,285.5234969,285.6858756,285.28026,284.3854318,,
390.12,282.0265363,283.5553896,284.7695236,285.4999349,285.6624891,285.2601425,284.3708513,,
391.49,282.0231546,283.542465,284.7496949,285.4766913,285.6393978,285.2402625,284.3564326,,
392.86,282.0198167,283.5296492,284.7300096,285.4535937,285.6164312,285.2204737,284.3420703,,
394.24,282.0164979,283.5168488,284.7103244,285.4304743,285.5934227,285.2006328,284.3276602,,
395.61,282.0132456,283.5042479,284.6909231,285.4076671,285.5707051,285.1810272,284.3134114,,
396.99,282.0100116,283.4916613,284.6715213,285.3848382,285.5479463,285.1613706,284.2991159,,
398.36,282.006842,283.4792702,284.6523989,285.3623175,285.5254756,285.1419478,284.2849812,,
399.73,282.0037126,283.4669819,284.6334135,285.3399379,285.5031273,285.122616,284.2709035,,
401.11,282.0006003,283.4547065,284.6144267,285.3175369,285.4807389,285.1032349,284.2567809,,
402.48,281.9975494,283.4426209,284.5957126,285.2954381,285.4586345,285.0840854,284.2428182,,
