time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.40E-05
153.83,285.0430209,290.7875286,293.7342766,294.074742,292.5429912,289.9592893,286.9213142,,
155.21,284.9527344,290.6658081,293.6218218,293.9948115,292.4988249,289.9407987,286.9147312,,
156.58,284.8649924,290.5467239,293.5111674,293.9155773,292.4545272,289.9218423,286.9077663,,
157.95,284.7790914,290.4293604,293.4014912,293.8364733,292.4097978,289.9023019,286.9003792,,
159.33,284.6943829,290.3128527,293.2919992,293.7569365,292.3643238,289.8820422,286.892517,,
160.7,284.612054,290.1988626,293.1842739,293.6781321,292.3187818,289.8613701,286.8842994,,
162.08,284.530863,290.0856995,293.0767381,293.5989217,292.2725242,289.8399973,286.8756124,,
163.45,284.4519478,289.9749776,292.9709453,293.5204645,292.2262384,289.8182467,286.8665878,,
164.82,284.3746764,289.8658454,292.8661077,293.442197,292.1796067,289.7959783,286.8571701,,
166.2,284.2984657,289.7574985,292.7614652,293.3635602,292.1323011,289.7730368,286.8472923,,
167.57,284.2243843,289.6514822,292.658529,293.285704,292.0850228,289.7497673,286.8371036,,
168.94,284.1518391,289.5469813,292.5565315,293.2080673,292.0374453,289.726018,286.8265399,,
170.32,284.0802828,289.4432255,292.4547328,293.1300949,291.9892332,289.7016227,286.8155261,,
171.69,284.0107191,289.3416945,292.3546021,293.0529256,291.9410996,289.676947,286.8042279,,
173.07,283.9420993,289.2408826,292.2546715,292.9754413,291.8923563,289.6516431,286.7924867,,
174.44,283.8753859,289.1422276,292.156383,292.8987729,291.8437234,289.6260895,286.7804788,,
175.81,283.8100454,289.0449711,292.0590027,292.8223654,291.794862,289.6001162,286.7681266,,
177.19,283.7455852,288.948396,291.9618232,292.7456714,291.7454263,289.5735405,286.7553423,,
178.56,283.6829096,288.8538798,291.8662463,292.6698092,291.6961456,289.5467591,286.7423174,,
179.93,283.6215178,288.7606961,291.7715578,292.5942285,291.6466748,289.5195921,286.7289666,,
181.31,283.5609471,288.6681577,291.6770694,292.518387,291.5966629,289.4918481,286.7151952,,
182.68,283.5020474,288.5775847,291.5841437,292.4433897,291.5468468,289.4639402,286.7012088,,
184.06,283.4439315,288.4876338,291.491417,292.3681475,291.4965108,289.4354717,286.6868096,,
185.43,283.3874152,288.3995882,291.4002261,292.293756,291.4463958,289.4068659,286.6722124,,
186.8,283.3320472,288.3127715,291.309889,292.219674,291.3961484,289.3779282,286.6573199,,
188.18,283.2774104,288.2265434,291.2197485,292.1453689,291.3454112,289.348454,286.6420265,,
189.55,283.2242719,288.1421341,291.1311036,292.071922,291.29493,289.3188807,286.6265598,,
190.93,283.1718316,288.058292,291.0426532,291.9982654,291.243978,289.2887866,286.6107001,,
192.3,283.1208258,287.9762133,290.9556717,291.9254705,291.1933037,289.2586176,286.5946833,,
193.67,283.0708478,287.8952676,290.869508,291.8530061,291.1425476,289.2281663,286.5784014,,
195.05,283.0215211,287.814858,290.7835348,291.7803505,291.0913478,289.197217,286.5617387,,
196.42,282.9735388,287.7361321,290.6989907,291.70856,291.0404556,289.1662274,286.5449425,,
197.79,282.9265183,287.6584852,290.6152426,291.6371098,290.9895089,289.1349835,286.5278988,,
199.17,282.8801058,287.5813451,290.5316805,291.565485,290.938144,289.1032635,286.5104864,,
200.54,282.8349532,287.5058124,290.4495081,291.4947264,290.8871136,289.0715359,286.4929635,,
201.92,282.7903813,287.4307675,290.3675185,291.4238036,290.8356812,289.0393463,286.4750799,,
203.29,282.7470162,287.3572813,290.2868924,291.3537466,290.7845999,289.00717,286.4571007,,
204.66,282.7045127,287.2847901,290.2070258,291.2840423,290.7335048,288.9747827,286.4389025,,
206.04,282.6625511,287.2127595,290.1273366,291.2141879,290.6820306,288.9419541,286.4203558,,
207.41,282.6217213,287.1422175,290.0489725,291.1451974,290.6309303,288.909168,286.4017349,,
208.79,282.5814089,287.0721187,289.9707821,291.0760654,290.5794652,288.875954,286.3827736,,
210.16,282.5421809,287.0034637,289.8938914,291.0077952,290.5283881,288.8428011,286.363752,,
211.53,282.5037251,286.9357261,289.8177238,290.9398859,290.4773326,288.809477,286.3445388,,
212.9,282.4660249,286.8688913,289.7422724,290.8723386,290.4263052,288.7759892,286.3251393,,
214.28,282.428797,286.8024665,289.6669869,290.8046654,290.3749401,288.742099,286.3054152,,
215.65,282.3925649,286.7374003,289.5929513,290.7378478,290.3239878,288.7083047,286.2856575,,
217.03,282.3567839,286.6727285,289.5190776,290.6709114,290.2727105,288.6741201,286.2655829,,
218.4,282.3219572,286.6093745,289.4464295,290.6048267,290.2218572,288.6400478,286.2454875,,
219.77,282.2878083,286.5468532,289.374462,290.5391081,290.1710617,288.6058473,286.2252315,,
221.15,282.2540807,286.4847037,289.3026503,290.4732801,290.1199593,288.5712743,286.2046701,,
222.52,282.2212487,286.4238137,289.2320283,290.4082973,290.0692958,288.5368364,286.1841063,,
223.89,282.1890519,286.363717,289.1620661,290.3436814,290.0187059,288.5022901,286.1633965,,
225.27,282.1572484,286.3039707,289.0922536,290.2789649,289.9678261,288.4673882,286.1423927,,
226.64,282.1262858,286.2454284,289.0235956,290.2150858,289.9173985,288.432643,286.1214041,,
228.02,282.0956991,286.1872229,288.955083,290.1511115,289.8666917,288.3975531,286.1001289,,
229.39,282.0659186,286.1301858,288.887702,290.087969,289.8164451,288.3626333,286.07888,,
230.76,282.0367083,286.0738806,288.8209472,290.0251931,289.7662952,288.3276352,286.0575083,,
232.14,282.007849,286.0178928,288.7543316,289.9623294,289.7158814,288.2923084,286.0358609,,
233.51,281.979747,285.9630223,288.6888141,289.9002883,289.6659383,288.2571704,286.014256,,
234.88,281.9521796,285.9088494,288.6239031,289.8386127,289.6161043,288.2219709,285.9925414,,
236.26,281.92494,285.8549753,288.559125,289.7768558,289.5660205,288.1864578,285.9705618,,
237.63,281.8984119,285.8021699,288.4954123,289.715912,289.5164166,288.1511509,285.9486398,,
239.01,281.872197,285.7496514,288.4318284,289.6548909,289.4665721,288.1155401,285.9264597,,
240.38,281.8466646,285.6981706,288.3692885,289.5946762,289.4172128,288.0801464,285.9043471,,
241.75,281.8216127,285.647334,288.3073235,289.5348234,289.3679805,288.0447169,285.8821454,,
243.13,281.7968533,285.5967674,288.2454813,289.4748989,289.3185203,288.0089973,285.8596957,,
244.5,281.7727355,285.5471938,288.1846518,289.4157702,289.2695523,287.9735102,285.8373273,,
245.87,281.7490683,285.4982345,288.124379,289.3570008,289.2207205,287.9380014,285.8148816,,
247.25,281.7256745,285.4495293,288.0642228,289.2981646,289.171673,287.9022158,285.7921977,,
248.62,281.7028839,285.4017745,288.0050492,289.2401132,289.1231234,287.8666767,285.7696081,,
250,281.6803544,285.3542636,287.9459884,289.181998,289.0743656,287.8308695,285.7467867,,
251.37,281.6584038,285.3076759,287.8878904,289.1246602,289.026109,287.7953173,285.7240679,,
252.74,281.6368587,285.2616561,287.8303196,289.0676761,288.9780022,287.7597649,285.70129,,
254.12,281.6155576,285.2158655,287.7728557,289.0106324,288.9296981,287.7239567,285.6782896,,
255.49,281.594801,285.1709591,287.716326,288.9543545,288.8818991,287.6884156,285.6554035,,
256.86,281.574425,285.1265946,287.6603064,288.8984265,288.8342568,287.652886,285.6324685,,
258.24,281.5542771,285.0824455,287.6043881,288.8424427,288.7864275,287.6171123,285.6093201,,
259.61,281.5346415,285.0391434,287.5493761,288.7872129,288.7391063,287.5816168,285.5862969,,
260.98,281.5153632,284.9963585,287.4948578,288.7323289,288.691948,287.5461437,285.5632346,,
262.36,281.4962981,284.953776,287.4404353,288.6773924,288.6446121,287.5104377,285.5399675,,
263.73,281.4777151,284.9120053,287.3868921,288.6231981,288.5977866,287.4750198,285.5168359,,
265.11,281.4593358,284.8704287,287.3334411,288.5689533,288.5507895,287.4393763,285.4935052,,
266.48,281.4414196,284.8296412,287.2808517,288.5154427,288.5043037,287.404027,285.4703165,,
267.85,281.4238253,284.7893324,287.2287299,288.4622704,288.4579896,287.3687166,285.4471036,,
269.23,281.4064214,284.7492059,287.1766951,288.4090504,288.4115126,287.3331909,285.4236997,,
270.6,281.3894535,284.709836,287.1254963,288.3565525,288.3655477,287.2979678,285.4004469,,
271.98,281.3726676,284.6706409,287.0743813,288.3040086,288.3194254,287.2625359,285.3770084,,
273.35,281.3563007,284.6321817,287.0240857,288.2521787,288.2738153,287.2274118,285.3537267,,
274.72,281.3402241,284.5941658,286.9742327,288.200679,288.2283839,287.1923411,285.3304345,,
276.1,281.3243174,284.5563139,286.9244585,288.1491358,288.1828028,287.1570713,285.3069643,,
277.47,281.3088055,284.519168,286.8754796,288.0982942,288.1377337,287.1221161,285.2836588,,
278.84,281.2935664,284.4824457,286.826929,288.047778,288.0928468,287.0872223,285.2603505,,
280.22,281.2784863,284.4458773,286.7784524,287.9972203,288.0478173,287.0521384,285.2368716,,
281.59,281.2637782,284.4099864,286.7307478,287.9473521,288.003299,287.0173752,285.2135647,,
282.96,281.2493265,284.3745004,286.6834577,287.8978041,287.9589658,286.9826807,285.1902621,,
284.34,281.2350234,284.3391587,286.6362371,287.8482165,287.914497,286.9478047,285.1667961,,
285.71,281.2210711,284.3044674,286.5897658,287.7993061,287.8705378,286.9132548,285.1435089,,
287.08,281.20736,284.2701633,286.5436957,287.7507109,287.8267661,286.8787803,285.1202326,,
288.46,281.1937877,284.2359944,286.4976907,287.7020776,287.7828653,286.8441325,285.0967997,,
289.83,281.1805462,284.2024502,286.4524132,287.6541095,287.7394722,286.8098156,285.0735518,,
291.21,281.1674375,284.1690355,286.407198,287.6061045,287.6959539,286.7753306,285.0501517,,
292.58,281.1546469,284.136229,286.362696,287.5587566,287.6529419,286.7411793,285.0269405,,
293.95,281.1420741,284.103782,286.3185742,287.5117149,287.6101205,286.7071132,285.0037505,,
295.33,281.1296255,284.0714562,286.2745105,287.4646377,287.5671798,286.6728867,284.9804145,,
296.7,281.1174771,284.039715,286.2311394,287.4182055,287.5247426,286.6389974,284.9572728,,
298.07,281.1055337,284.0083177,286.1881365,287.3720743,287.4824974,286.6051987,284.9341579,,
299.45,281.0937063,283.9770339,286.1451877,287.3259089,287.4401383,286.5712467,284.9109033,,
300.82,281.0821623,283.9463121,286.1029118,287.2803765,287.3982797,286.5376349,284.8878476,,
302.19,281.0708114,283.9159196,286.0609922,287.2351398,287.3566141,286.5041187,284.864824,,
303.57,281.0595688,283.8856333,286.0191231,287.18987,287.3148397,286.4704559,284.8416665,,
304.94,281.0485939,283.8558874,285.9779076,287.1452214,287.2735624,286.4371358,284.8187123,,
306.31,281.0378008,283.8264568,285.9370372,287.1008631,287.2324788,286.4039156,284.795795,,
307.69,281.027109,283.7971256,285.8962137,287.0564728,287.1912913,286.3705554,284.7727495,,
309.06,281.01667,283.7683143,285.8560251,287.0126919,287.150597,286.3375398,284.7499111,,
310.44,281.0063279,283.7395981,285.8158812,286.9688797,287.1098019,286.3043883,284.7269481,,
311.81,280.9962293,283.7113887,285.7763602,286.9256692,287.0694974,286.2715826,284.7041945,,
313.18,280.9862951,283.6834728,285.7371665,286.8827401,287.0293871,286.2388832,284.6814854,,
314.56,280.9764516,283.6556457,285.6980142,286.8397806,286.9891804,286.2060537,284.6586567,,
315.93,280.9668382,283.6283066,285.6594672,286.7974112,286.9494599,286.1735712,284.6360407,,
317.31,280.9573113,283.6010523,285.6209594,286.7550119,286.9096459,286.1409625,284.6133086,,
318.68,280.9480061,283.5742739,285.5830456,286.7131953,286.8703152,286.1087012,284.5907911,,
320.05,280.93885,283.547769,285.5454424,286.6716513,286.8311786,286.0765516,284.5683245,,
321.43,280.9297749,283.5213433,285.5078753,286.6300781,286.7919523,286.0442813,284.5457466,,
322.8,280.9209094,283.495376,285.4708857,286.5890764,286.7532047,286.0123589,284.5233858,,
324.17,280.9121844,283.469671,285.4341971,286.5483421,286.7146507,285.9805509,284.5010794,,
325.55,280.9035352,283.44404,285.3975417,286.5075792,286.6760109,285.9486275,284.4786663,,
326.92,280.8950843,283.4188508,285.3614479,286.4673768,286.6378449,285.917052,284.4564725,,
328.29,280.886766,283.3939132,285.3256458,286.4274366,286.5998719,285.8855934,284.4343364,,
329.67,280.8785185,283.3690445,285.2898742,286.3874685,286.5618166,285.8540243,284.412098,,
331.04,280.8704588,283.3446019,285.2546487,286.3480499,286.5242301,285.8228028,284.3900807,,
332.41,280.8625241,283.3204007,285.2197061,286.3088885,286.4868359,285.7917004,284.368124,,
333.79,280.8546556,283.2962638,285.1847914,286.2696997,286.4493626,285.7604921,284.3460693,,
335.16,280.8469649,283.2725377,285.1504079,286.2310496,286.4123531,285.7296309,284.3242372,,
