time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.35E-05
196.42,283.1128704,286.0235497,287.8835237,288.5866647,288.2765185,287.2087964,285.6338613,,
197.79,283.0873279,285.9801433,287.8360534,288.5453734,288.2458853,287.1884366,285.6211397,,
199.17,283.0621108,285.9369988,287.7886613,288.5039613,288.2150056,287.1678134,285.6082287,,
200.54,283.0375737,285.8947324,287.7420307,288.4630302,288.1843316,287.1472302,285.5953177,,
201.91,283.0135212,285.8530203,287.6958129,288.4222813,288.1536442,287.1265425,285.5823161,,
203.29,282.9897724,285.8115554,287.6496716,288.3814206,288.1227236,287.1056024,285.5691305,,
204.66,282.9666612,285.7709299,287.6042718,288.3410418,288.0920224,287.0847179,285.5559544,,
206.04,282.94384,285.7305421,287.558947,288.3005569,288.0610965,287.0635883,285.5425979,,
207.41,282.9216297,285.6909689,287.5143505,288.2605538,288.0303982,287.042524,285.5292571,,
208.78,282.8998538,285.6519075,287.4701488,288.2207398,287.9997075,287.0213763,285.5158378,,
210.16,282.8783486,285.6130703,287.4260199,288.1808274,287.9688041,286.9999939,285.5022436,,
211.53,282.8574166,285.5750121,287.3825998,288.141396,287.9381398,286.9786907,285.488674,,
212.91,282.836743,285.5371694,287.3392509,288.1018711,287.9072706,286.9571596,285.4749331,,
214.28,282.8166188,285.5000829,287.2965979,288.0628263,287.8766474,286.9357164,285.4612225,,
215.65,282.7968841,285.463469,287.2543218,288.0239752,287.8460498,286.9142091,285.4474452,,
217.03,282.7773907,285.4270582,287.2121143,287.9850371,287.8152582,286.8924836,285.4335021,,
218.4,282.7584129,285.3913707,287.1705838,287.9465771,287.784722,286.8708585,285.4195976,,
219.77,282.7398001,285.3561339,287.1294195,287.9083128,287.7542212,286.8491799,285.405633,,
221.15,282.7214125,285.3210884,287.0883213,287.8699675,287.7235365,286.8272926,285.3915082,,
222.52,282.7035091,285.286735,287.0478814,287.8320974,287.6931156,286.8055172,285.3774298,,
