time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.42E-05
37.09,294.6060028,299.1906923,296.5337669,292.3173042,289.0973864,287.0808215,285.8776558,,
38.47,294.199719,298.9269032,296.4871863,292.3584555,289.1414793,287.1101277,285.8897788,,
39.84,293.8128654,298.6670788,296.4356878,292.3963267,289.1847668,287.1391696,285.9016353,,
41.21,293.4417058,298.4096367,296.3793185,292.4312094,289.2274901,287.1681414,285.9133385,,
42.59,293.0830001,298.153017,296.3179691,292.4633225,289.2698775,287.1972341,285.924995,,
43.96,292.7412827,297.9011884,296.252868,292.4922098,289.3112421,287.2260061,285.9364567,,
45.34,292.4109271,297.6506896,296.1833922,292.5183143,289.3521191,287.2548563,285.9479094,,
46.71,292.0961198,297.4053312,296.110858,292.541288,289.3918527,287.2833454,285.9592037,,
48.08,291.7938487,297.1634364,296.0350687,292.5613702,289.4306835,287.3116614,285.9704374,,
49.46,291.5014956,296.923404,295.9557171,292.5787228,289.4688311,287.3399871,285.9817046,,
50.83,291.222778,296.688815,295.8742188,292.5931476,289.5056934,287.3678899,285.9928531,,
52.2,290.9550422,296.4579982,295.7902591,292.604839,289.5415066,287.3955538,286.0039738,,
53.58,290.6959789,296.2293745,295.7034375,292.6139162,289.5764808,287.4231562,286.0151552,,
54.95,290.4488925,296.0063049,295.6152366,292.6203149,289.6100741,287.4502752,286.0262415,,
56.33,290.2097425,295.7855665,295.5245823,292.6241995,289.6427461,287.4772853,286.0373991,,
57.7,289.9815851,295.5703789,295.4329877,292.6255864,289.6739971,287.5037741,286.0484698,,
59.07,289.7622643,295.3591374,295.3399882,292.6245873,289.704046,287.5299181,286.0595364,,
60.45,289.5499002,295.1503426,295.245067,292.6212451,289.7330804,287.5558846,286.0706806,,
61.82,289.3472145,294.947011,295.1497649,292.6156853,289.7606651,287.5812782,286.0817407,,
63.2,289.1509049,294.7461565,295.0528472,292.607905,289.7871915,287.6064509,286.0928769,,
64.57,288.9634914,294.5506659,294.9558636,292.5980946,289.8122672,287.6310206,286.1039259,,
65.94,288.7832152,294.3590392,294.8582498,292.5862825,289.8360843,287.6551544,286.1149654,,
67.32,288.60854,294.1698843,294.7594144,292.5724382,289.858801,287.6790078,286.1260722,,
68.69,288.4417141,293.9859023,294.6609083,292.5568387,289.8800886,287.7022202,286.1370811,,
70.06,288.2811778,293.8056647,294.5621271,292.5394656,289.9001198,287.7249521,286.1480677,,
71.44,288.1255676,293.627849,294.4624505,292.5202477,289.9190324,287.7473511,286.1591065,,
72.81,287.9768911,293.4549817,294.3634192,292.4995368,289.9365601,287.7690804,286.1700316,,
74.19,287.8327388,293.2844855,294.2636776,292.4771032,289.9529683,287.7904458,286.1809962,,
75.56,287.6949735,293.1187762,294.1647543,292.4533423,289.9680306,287.8111275,286.1918347,,
76.93,287.5623153,292.9565486,294.0660027,292.4281658,289.9818833,287.8312729,286.20262,,
78.31,287.4336433,292.7965981,293.9667758,292.4014422,289.9946287,287.8510147,286.213423,,
79.68,287.310624,292.641183,293.8685776,292.3736245,290.0060979,287.8700592,286.22408,,
81.05,287.1921187,292.4890721,293.7707487,292.3445872,290.0164043,287.8885448,286.234662,,
82.43,287.0771291,292.3391295,293.6726357,292.3141679,290.0256286,287.9065945,286.2452379,,
83.8,286.9671478,292.193467,293.5757123,292.2828677,290.0336559,287.9239419,286.2556471,,
85.17,286.8611606,292.0509248,293.4793133,292.2505287,290.0405768,287.9407155,286.2659589,,
86.55,286.7582771,291.9104344,293.3827846,292.2169606,290.0464504,287.9570282,286.27624,,
87.92,286.6598357,291.77397,293.2875653,292.182705,290.0512124,287.9726409,286.286334,,
89.3,286.5642517,291.6394772,293.1923021,292.1473157,290.0549543,287.9877796,286.2963809,,
90.67,286.4727705,291.5088438,293.0984088,292.111357,290.0576438,288.0022238,286.3062279,,
92.05,286.383921,291.3801013,293.0045452,292.0743542,290.0593427,288.0161837,286.3160114,,
93.42,286.2988625,291.255055,292.9120989,292.0368917,290.0600491,288.0294573,286.3255829,,
94.79,286.216817,291.1327023,292.8204114,291.9987501,290.0598016,288.0421484,286.335007,,
96.17,286.1370999,291.0121201,292.7288441,291.9596886,290.0586112,288.0543447,286.3443442,,
97.54,286.0607534,290.8949974,292.6387438,291.9203162,290.0565182,288.0658712,286.353453,,
98.92,285.9865534,290.7795661,292.5488126,291.8801,290.0535155,288.0768986,286.36246,,
100.29,285.9154715,290.6674422,292.4603694,291.8396627,290.0496696,288.0872699,286.3712288,,
101.66,285.8468612,290.5577243,292.3727728,291.7987529,290.044985,288.0970705,286.3798198,,
103.04,285.7801528,290.4495824,292.2854045,291.7571038,290.0394414,288.1063694,286.388288,,
104.41,285.7162214,290.3445294,292.1995405,291.7153544,290.0331421,288.115036,286.3965058,,
105.79,285.654045,290.2409779,292.113936,291.6729294,290.0260179,288.1232014,286.404588,,
107.16,285.5944405,290.1403762,292.0298383,291.6304763,290.0181947,288.1307522,286.4124128,,
108.53,285.536869,290.0419146,291.9466295,291.5877199,290.0096456,288.1377547,286.4200351,,
109.91,285.4808545,289.9448471,291.8637163,291.5443748,290.0003226,288.1442596,286.4275043,,
111.28,285.4271345,289.850531,291.7823032,291.5010979,289.9903824,288.1501785,286.4347081,,
112.66,285.3748526,289.7575403,291.7012038,291.457285,289.9797017,288.1556039,286.441748,,
114.03,285.324698,289.6671753,291.6215944,291.4135973,289.9684563,288.1604634,286.4485186,,
115.41,285.2758723,289.5780698,291.5423127,291.3694223,289.9565031,288.1648347,286.4551156,,
116.78,285.2290198,289.4914695,291.4645068,291.3254241,289.9440357,288.168661,286.4614406,,
118.15,285.1837206,289.4066777,291.3875973,291.2813058,289.9309899,288.1719829,286.4675396,,
119.53,285.1396026,289.3230514,291.31103,291.2367662,289.917284,288.1748262,286.4734522,,
120.9,285.0972492,289.2417598,291.2359114,291.1924715,289.9031359,288.1771568,286.4790905,,
122.28,285.055988,289.1615742,291.161141,291.1477951,289.8883583,288.1790163,286.4845351,,
123.65,285.0163657,289.0836159,291.0877981,291.1034033,289.873184,288.1803851,286.4897053,,
125.03,284.9777538,289.0067068,291.014807,291.0586664,289.85741,288.1812908,286.4946751,,
126.4,284.9406644,288.9319225,290.9432199,291.0142497,289.8412828,288.181728,286.4993714,,
127.77,284.9047679,288.8586622,290.8724989,290.9698453,289.824707,288.1817126,286.5038299,,
129.15,284.8697711,288.7863706,290.8021308,290.9251449,289.807574,288.1812474,286.5080799,,
130.52,284.8361393,288.7160592,290.7331289,290.8808109,289.7901489,288.1803468,286.5120591,,
131.9,284.8033405,288.6466659,290.6644786,290.8362104,289.7721936,288.1790058,286.5158253,,
133.27,284.7718113,288.5791619,290.5971674,290.7920028,289.7539843,288.1772515,286.5193237,,
134.64,284.741273,288.5130059,290.5306873,290.7478772,289.7354078,288.1750838,286.5225823,,
136.02,284.7114776,288.4476968,290.464554,290.7035245,289.7163397,288.1724902,286.5256226,,
137.39,284.6828222,288.384149,290.3997179,290.6595986,289.6970711,288.1695161,286.5284008,,
138.77,284.6548551,288.3214034,290.3352241,290.6154692,289.6773352,288.1661262,286.530958,,
140.14,284.6279498,288.2603388,290.2719987,290.5717857,289.6574321,288.1623773,286.5332577,,
141.51,284.60187,288.2004667,290.2095628,290.5282374,289.6372334,288.1582543,286.5353202,,
142.89,284.5764046,288.1413339,290.1474605,290.4845169,289.6166018,288.1537307,286.5371588,,
144.26,284.5518944,288.0837692,290.0865829,290.4412663,289.5958493,288.1488798,286.538748,,
145.64,284.5279541,288.0269046,290.0260321,290.3978621,289.5746856,288.1436387,286.5401122,,
147.01,284.5049044,287.9715374,289.9666765,290.354941,289.5534296,288.1380909,286.5412331,,
148.39,284.4823834,287.916833,289.9076405,290.3118833,289.531783,288.1321632,286.5421284,,
149.76,284.4606932,287.8635587,289.8497703,290.2693197,289.510071,288.1259491,286.5427868,,
151.13,284.4396451,287.8112897,289.7926264,290.2269435,289.4881488,288.1194142,286.5432172,,
152.51,284.4190697,287.7596311,289.73579,290.1844534,289.465865,288.1125147,286.5434222,,
153.88,284.3992438,287.7093082,289.6800758,290.1424704,289.443553,288.1053582,286.5434006,,
155.26,284.3798568,287.6595631,289.6246609,290.1003868,289.4208975,288.0978473,286.5431541,,
156.63,284.3611698,287.6110944,289.5703392,290.058817,289.3982368,288.0900982,286.5426884,,
158.01,284.3428905,287.5631725,289.5163083,290.0171586,289.3752498,288.0820049,286.5419989,,
159.38,284.3252654,287.5164709,289.4633419,289.9760193,289.3522789,288.0736917,286.5410977,,
160.75,284.3081422,287.4706184,289.411037,289.9351,289.3291673,288.065108,286.539983,,
162.13,284.2913844,287.4252695,289.3590097,289.894108,289.3057534,288.056195,286.5386467,,
163.5,284.2752181,287.3810618,289.3080049,289.8536404,289.2823851,288.0470887,286.5371105,,
164.88,284.2593913,287.3373307,289.2572689,289.8131093,289.2587297,288.0376628,286.5353545,,
166.25,284.2441182,287.2946912,289.2075279,289.7731047,289.2351379,288.0280606,286.5334068,,
167.62,284.2292676,287.2528057,289.1584031,289.7333344,289.2114463,288.0182211,286.5312579,,
169,284.2147215,287.211359,289.1095338,289.6935128,289.1874885,288.0080764,286.5288927,,
170.37,284.200677,287.1709345,289.0616193,289.6542189,289.163619,287.9977797,286.5263479,,
171.75,284.1869158,287.1309251,289.0139513,289.6148807,289.1394963,287.987187,286.5235894,,
173.12,284.1736247,287.0918945,288.9672121,289.57607,289.1154769,287.976458,286.5206597,,
174.5,284.1605972,287.0532568,288.9207107,289.5372213,289.0912166,287.9654421,286.5175189,,
175.87,284.1480103,287.0155564,288.8751124,289.4988989,289.0670735,287.9543049,286.5142153,,
177.24,284.1357571,286.978496,288.83007,289.4608212,289.042878,287.9429731,286.5107297,,
178.62,284.1237407,286.9417973,288.7852523,289.4227138,289.0184588,287.9313675,286.5070376,,
179.99,284.1121248,286.9059779,288.7413008,289.3851296,288.9941757,287.9196621,286.5031952,,
