time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.32E-05
41.21,295.3844409,300.6881748,298.0562377,293.3956273,289.76491,287.549576,286.2667772,,
42.59,294.9642549,300.392615,297.9911022,293.4396617,289.8181106,287.5836785,286.2792769,,
43.96,294.5640121,300.1025753,297.9213805,293.479714,289.8700467,287.6174937,286.2916717,,
45.33,294.1798661,299.816153,297.8470064,293.5161466,289.9210267,287.6512402,286.3040688,,
46.71,293.8084774,299.5315123,297.7677594,293.5492276,289.9713367,287.6851343,286.3165736,,
48.08,293.4545554,299.2529576,297.6851407,293.5785296,290.0201784,287.7186553,286.3290172,,
49.46,293.1122861,298.9765724,297.5982822,293.6045414,290.0682011,287.7522626,286.3415919,,
50.83,292.786019,298.7064838,297.50876,293.6269543,290.1146512,287.7854394,286.3541239,,
52.2,292.472645,298.44077,297.416256,293.6460432,290.1598298,287.8184003,286.3667108,,
53.58,292.1694591,298.1776159,297.320348,293.6619913,290.2040064,287.8513542,286.3794501,,
54.95,291.8803262,297.920892,297.2226936,293.6746515,290.2465004,287.8837944,286.3921602,,
56.33,291.6005159,297.6668903,297.122122,293.6842971,290.2878965,287.9161658,286.4050286,,
57.7,291.333602,297.4193168,297.0203283,293.6908784,290.3275647,287.9479717,286.4178688,,
59.07,291.0770596,297.1763254,296.9168132,293.6945683,290.3657852,287.9794209,286.4307729,,
60.44,290.8304528,296.9379155,296.8117853,293.6954598,290.4025375,288.0104875,286.4437384,,
61.82,290.5916688,296.7023863,296.7046596,293.6936242,290.4380575,288.0413688,286.4568571,,
63.19,290.3637685,296.4731312,296.5971732,293.6891829,290.4718184,288.0715929,286.4699343,,
64.57,290.1430392,296.2467748,296.4879315,293.6821672,290.5043049,288.1015778,286.4831555,,
65.94,289.9323154,296.0265623,296.3786793,293.6727734,290.5350415,288.1308671,286.4963225,,
67.31,289.7296196,295.8107958,296.2687786,293.6610532,290.5642682,288.159659,286.5095241,,
68.69,289.533225,295.5979018,296.1575621,293.6469891,290.5921837,288.1881385,286.5228491,,
70.06,289.3456595,295.3909142,296.0467735,293.6308769,290.6183884,288.2158743,286.5360959,,
71.44,289.1638778,295.186755,295.9349191,293.6125725,290.6432727,288.243254,286.5494491,,
72.81,288.9902236,294.9883239,295.8237342,293.5924303,290.6664859,288.2698648,286.5627058,,
74.18,288.8230775,294.7940642,295.7125147,293.5704114,290.6882262,288.2958924,286.5759531,,
75.56,288.6610229,294.6025387,295.6005478,293.5464204,290.7086507,288.3215068,286.5892776,,
76.93,288.5061541,294.4164565,295.4895476,293.5208884,290.7274796,288.3463242,286.602476,,
78.31,288.3559644,294.2330322,295.3779793,293.4935247,290.745006,288.3706957,286.6157306,,
79.68,288.2123973,294.0548545,295.2675384,293.4648051,290.7609955,288.3942579,286.6288388,,
81.05,288.0741224,293.8805095,295.1574874,293.4346138,290.7756008,288.4171808,286.6418865,,
82.43,287.9399736,293.7086948,295.0470946,293.4027896,290.7889359,288.4396167,286.6549575,,
83.8,287.8116908,293.5418287,294.9380217,293.3698666,290.8008304,288.4612336,286.6678521,,
85.18,287.6872038,293.377402,294.8287334,293.3354351,290.8114824,288.4823413,286.6807479,,
86.55,287.5681296,293.2177257,294.7208656,293.3000626,290.8207624,288.5026289,286.6934478,,
87.92,287.4533712,293.0615231,294.6136714,293.2635698,290.8287777,288.5222481,286.7060356,,
89.3,287.3419653,292.9076198,294.5064196,293.2257423,290.8355994,288.5413316,286.7185919,,
90.67,287.2353621,292.7581745,294.4007042,293.1871901,290.8411552,288.5596007,286.7309249,,
92.05,287.1318463,292.6109338,294.2950181,293.1474107,290.8455535,288.577321,286.7432051,,
93.42,287.0327672,292.467961,294.1909255,293.1070381,290.8487578,288.5942351,286.7552453,,
94.8,286.9365325,292.3270982,294.0869365,293.0655388,290.8508427,288.6105902,286.7672122,,
96.17,286.8443983,292.1903179,293.9845846,293.0235677,290.8518058,288.6261503,286.7789236,,
97.55,286.7548855,292.0555543,293.8823992,292.980564,290.851689,288.6411442,286.790542,,
98.92,286.6691641,291.9246931,293.7818824,292.9372005,290.8505218,288.655357,286.801891,,
100.29,286.5864527,291.796681,293.6823085,292.8932152,290.8483348,288.6689027,286.8130476,,
101.67,286.5060626,291.6705489,293.5829776,292.8483264,290.8451287,288.6818764,286.8240838,,
103.04,286.4290468,291.5480604,293.4853432,292.8032286,290.8409774,288.6940941,286.8348323,,
104.42,286.3541725,291.4273634,293.3879921,292.7573058,290.8358478,288.7057388,286.8454434,,
105.79,286.2824217,291.310145,293.2923455,292.711264,290.8298414,288.7166466,286.8557568,,
107.16,286.2131438,291.1954601,293.1977026,292.6648108,290.8229511,288.7269099,286.865844,,
108.54,286.145765,291.0824391,293.1033905,292.6176398,290.8151435,288.7366023,286.8757706,,
109.91,286.0811706,290.9726611,293.0107814,292.5704703,290.8065579,288.7455897,286.8853872,,
111.29,286.0183296,290.8644652,292.9185272,292.522648,290.7970952,288.7540099,286.8948291,,
112.66,285.9580689,290.7593631,292.8279676,292.4748986,290.7869179,288.7617477,286.9039548,,
114.03,285.8998454,290.656507,292.7384316,292.4269074,290.7759854,288.7688737,286.9128291,,
115.41,285.8431787,290.5551163,292.6492773,292.3783516,290.7642344,288.7754407,286.92151,,
116.78,285.7888162,290.4566075,292.561796,292.3299631,290.7518594,288.7813612,286.9298681,,
118.16,285.7358924,290.3594899,292.4747087,292.2810631,290.7387039,288.7867297,286.9380217,,
119.53,285.6851063,290.2651204,292.3892751,292.232386,290.7249819,288.7914766,286.9458498,,
120.9,285.6360026,290.1727384,292.3048567,292.1836027,290.7106233,288.7956512,286.9534095,,
122.28,285.5881781,290.0816424,292.2208444,292.1343794,290.6955391,288.7992861,286.9607506,,
123.65,285.5422655,289.9931054,292.1384508,292.085452,290.6799698,288.8023374,286.9677646,,
125.03,285.4975362,289.905788,292.0564673,292.0361278,290.6637098,288.8048585,286.9745518,,
126.4,285.4545826,289.8209106,291.9760762,291.9871418,290.647016,288.8068217,286.9810122,,
127.78,285.4127237,289.7371895,291.8960968,291.9377985,290.6296655,288.8082646,286.9872389,,
129.15,285.3725149,289.6557949,291.8176813,291.8888312,290.6119297,288.8091755,286.9931405,,
130.53,285.3333193,289.5754962,291.7396771,291.8395427,290.5935697,288.8095767,286.9988022,,
131.9,285.2956576,289.4974161,291.6632066,291.7906639,290.5748708,288.8094716,287.0041414,,
133.27,285.2591959,289.4209269,291.5876928,291.7418529,290.5557202,288.8088741,287.0091999,,
134.65,285.2236371,289.3454483,291.5125861,291.6927692,290.5359916,288.8077836,287.0140113,,
136.02,285.1894545,289.2720362,291.4389659,291.6441381,290.5159887,288.8062251,287.0185059,,
137.4,285.1561083,289.1995813,291.3657481,291.5952633,290.4954371,288.8041852,287.0227498,,
138.77,285.124043,289.1290976,291.2939843,291.5468654,290.4746514,288.8017026,287.0266818,,
140.14,285.0929759,289.0600195,291.2231308,291.4986019,290.4535005,288.7987734,287.0303345,,
141.52,285.0626551,288.9918235,291.1526703,291.4501331,290.4318421,288.7953804,287.0337324,,
142.89,285.0334855,288.9254645,291.0836141,291.4021721,290.4100057,288.7915819,287.0368272,,
144.27,285.0050078,288.8599407,291.0149435,291.3540287,290.3876878,288.7873316,287.0396653,,
145.64,284.9776028,288.7961698,290.9476434,291.30641,290.3652265,288.7827001,287.0422071,,
147.01,284.9510303,288.7336414,290.8812027,291.2589754,290.3424754,288.777667,287.0444757,,
148.39,284.925076,288.6718823,290.8151351,291.2113888,290.3192794,288.7722002,287.0464863,,
149.76,284.9000875,288.611758,290.7503876,291.1643476,290.2959881,288.7663876,287.0482116,,
151.14,284.8756724,288.5523618,290.6860042,291.1171726,290.2722747,288.7601532,287.0496788,,
152.51,284.8521585,288.4945265,290.6229073,291.070554,290.2484955,288.753596,287.0508687,,
153.89,284.8291768,288.4373802,290.560165,291.0238178,290.2243159,288.746629,287.051801,,
155.26,284.8070361,288.3817247,290.4986759,290.9776471,290.2000983,288.7393615,287.0524644,,
156.63,284.7855442,288.327116,290.4379717,290.931708,290.1756798,288.7317528,287.052869,,
158.01,284.7645287,288.2731418,290.3776073,290.8856727,290.1508912,288.7237519,287.0530176,,
159.38,284.7442723,288.2205596,290.3184469,290.8402131,290.1261029,288.715483,287.0529106,,
160.76,284.7244584,288.1685778,290.259616,290.79467,290.1009634,288.7068335,287.0525491,,
162.13,284.7053541,288.1179263,290.2019568,290.7497073,290.0758475,288.6979368,287.0519413,,
163.5,284.6867944,288.0682025,290.1450297,290.7049979,290.0505835,288.6887392,287.0510882,,
164.88,284.6686311,288.0190313,290.0884167,290.6602215,290.0249948,288.6791781,287.0499838,,
166.25,284.6511096,287.9711038,290.0329279,290.61603,289.9994618,288.6693997,287.0486472,,
167.63,284.6339566,287.9236992,289.9777429,290.5717812,289.9736206,288.659269,287.0470619,,
169,284.6174041,287.8774841,289.9236511,290.5281189,289.9478546,288.6489401,287.0452541,,
170.38,284.6011944,287.8317637,289.8698528,290.4844078,289.9217961,288.6382698,287.0432004,,
171.75,284.5855469,287.7871814,289.8171175,290.4412835,289.895831,288.6274199,287.040934,,
173.12,284.5703277,287.7433841,289.7650431,290.39843,289.8697784,288.6163212,287.0384439,,
174.5,284.5554162,287.7000421,289.7132466,290.355539,289.8434551,288.6048968,287.0357128,,
175.87,284.5410145,287.6577659,289.6624691,290.3132335,289.8172498,288.5933193,287.0327836,,
177.25,284.5268991,287.6159205,289.6119594,290.2708969,289.7907872,288.5814266,287.029617,,
178.62,284.5132618,287.5750956,289.5624402,290.2291438,289.7644577,288.5693976,287.0262621,,
179.99,284.4999865,287.5349688,289.5135336,290.1876671,289.7380763,288.5571535,287.0227002,,
181.37,284.4869685,287.4952386,289.46488,290.1461677,289.7114564,288.5446091,287.0189064,,
182.74,284.4743849,287.4564653,289.4171753,290.1052474,289.6849899,288.5319525,287.0149391,,
184.12,284.4620409,287.4180672,289.3697139,290.0643092,289.6582964,288.5190052,287.0107439,,
185.49,284.4501047,287.3805862,289.3231746,290.0239464,289.6317687,288.5059609,287.0063849,,
186.86,284.4384755,287.343727,289.2772026,289.9838613,289.6052188,288.4927325,287.0018359,,
188.24,284.4270619,287.3072134,289.2314596,289.9437643,289.5784583,288.4792274,286.9970651,,
189.61,284.4160196,287.2715608,289.1866001,289.9042362,289.55188,288.465647,286.9921451,,
190.99,284.4051782,287.2362351,289.1419604,289.8646995,289.5251009,288.4517988,286.9870075,,
192.36,284.394686,287.2017352,289.0981792,289.8257267,289.4985141,288.4378891,286.9817301,,
193.73,284.3844549,287.1677906,289.0549227,289.7870297,289.4719301,288.4238234,286.9762798,,
195.11,284.3744047,287.1341469,289.0118728,289.7483283,289.4451593,288.409503,286.9706184,,
196.48,284.3646731,287.1012797,288.9696452,289.7101826,289.418594,288.3951404,286.9648312,,
197.86,284.3551103,287.0686974,288.9276155,289.6720349,289.3918506,288.3805313,286.9588373,,
199.23,284.3458475,287.0368607,288.8863851,289.634437,289.3653206,288.3658923,286.9527268,,
200.61,284.3367422,287.0052935,288.8453442,289.5968389,289.3386206,288.3510148,286.9464139,,
201.98,284.3279195,286.9744425,288.80508,289.5597846,289.3121413,288.3361193,286.9399935,,
203.35,284.3193059,286.9440666,288.7652861,289.5229992,289.2856925,288.321103,286.9334236,,
204.73,284.3108344,286.9139388,288.7256695,289.4862161,289.2590851,288.3058597,286.926658,,
206.1,284.3026216,286.8844858,288.6867974,289.449967,289.2327079,288.2906149,286.919798,,
207.48,284.2945415,286.8552676,288.6480949,289.4137213,289.2061789,288.2751505,286.9127466,,
208.85,284.2867054,286.8266982,288.610116,289.3780029,289.1798858,288.259695,286.9056094,,
210.22,284.2790485,286.7985549,288.5725718,289.3425467,289.153639,288.2441409,286.8983388,,
211.6,284.2715114,286.7706278,288.5351861,289.3070953,289.1272502,288.2283779,286.8908836,,
212.97,284.2641982,286.7433129,288.4984941,289.2721609,289.1011046,288.2126384,286.8833548,,
214.34,284.2570485,286.7163976,288.4622168,289.2374841,289.0750133,288.1968126,286.8757021,,
215.72,284.2500072,286.6896813,288.4260874,289.2028129,289.0487889,288.1807879,286.8678712,,
217.09,284.2431715,286.6635431,288.3906232,289.1686482,289.0228138,288.1648003,286.8599787,,
218.47,284.2364371,286.6375933,288.3553002,289.1344895,288.9967112,288.1486203,286.8519125,,
219.84,284.2298971,286.6122002,288.3206241,289.1008302,288.9708615,288.132486,286.8437923,,
221.22,284.2234519,286.5869854,288.2860826,289.0671771,288.9448894,288.1161655,286.8355027,,
222.59,284.2171906,286.5623068,288.2521704,289.0340162,288.9191733,288.0998987,286.8271665,,
223.96,284.2110622,286.5379733,288.21863,289.0011009,288.8935267,288.0835711,286.8187271,,
225.34,284.2050195,286.5138039,288.1852149,288.9681919,288.8677649,288.0670661,286.8101246,,
226.71,284.1991464,286.490142,288.1524036,288.9357643,288.8422631,288.0506263,286.8014863,,
228.09,284.1933534,286.4666354,288.1197116,288.9033429,288.8166506,288.0340149,286.7926891,,
229.46,284.1877212,286.4436181,288.0876072,288.8713957,288.7913001,288.0174756,286.783863,,
230.84,284.1821641,286.4207479,288.0556164,288.8394544,288.7658432,288.0007702,286.774882,,
232.21,284.1767594,286.3983497,288.0241975,288.8079801,288.7406503,287.9841436,286.7658789,,
233.58,284.1714632,286.3762508,287.9931123,288.7767387,288.7155378,287.967478,286.7567915,,
234.96,284.1662351,286.3542871,287.9621324,288.7455027,288.6903247,287.950654,286.7475552,,
236.33,284.1611479,286.3327711,287.9317019,288.7147231,288.6653777,287.9339183,286.7383064,,
237.71,284.1561245,286.3113831,287.9013715,288.6839485,288.6403338,287.9170292,286.7289126,,
239.08,284.1512349,286.2904274,287.8715759,288.6536231,288.6155569,287.9002342,286.7195123,,
240.45,284.1464396,286.2697427,287.8420895,288.6235211,288.5908665,287.8834136,286.7100403,,
241.83,284.1417022,286.2491757,287.8126959,288.5934236,288.5660842,287.8664468,286.700429,,
243.2,284.1370888,286.2290193,287.7838163,288.5637647,288.5415702,287.8495821,286.69082,,
244.58,284.1325297,286.2089742,287.7550246,288.5341095,288.5169675,287.8325758,286.6810755,,
245.95,284.1280885,286.189326,287.7267338,288.5048861,288.4926335,287.8156767,286.6713389,,
247.32,284.1237296,286.1699237,287.6987298,288.4758769,288.4683903,287.7987639,286.6615421,,
248.7,284.1194199,286.1506239,287.670807,288.4468706,288.4440629,287.7817159,286.6516152,,
250.07,284.1152199,286.1317015,287.6433658,288.4182857,288.4200045,287.764782,286.6417041,,
251.45,284.111066,286.1128759,287.6160017,288.3897031,288.3958645,287.7477172,286.6316664,,
252.82,284.1070164,286.0944156,287.589107,288.3615351,288.3719935,287.7307709,286.6216497,,
254.19,284.103039,286.076179,287.5624786,288.3335722,288.3482167,287.7138212,286.6115834,,
255.57,284.0991035,286.0580314,287.5359211,288.3056105,288.3243621,287.6967466,286.6013956,,
256.94,284.0952653,286.0402316,287.5098155,288.2780536,288.3007761,287.6797963,286.591236,,
258.32,284.0914663,286.0225159,287.483777,288.2504972,288.2771148,287.6627248,286.5809582,,
259.69,284.0877602,286.0051372,287.4581791,288.2233391,288.2537214,287.6457813,286.5707131,,
261.07,284.0840909,285.9878378,287.4326446,288.1961809,288.2302551,287.6287202,286.560353,,
262.44,284.0805102,285.9708649,287.40754,288.1694145,288.2070561,287.6117904,286.5500299,,
263.81,284.0769897,285.9540887,287.3826757,288.1428405,288.1839544,287.5948701,286.5396708,,
265.19,284.0735028,285.9373854,287.3578696,288.1162654,288.1607828,287.5778373,286.5292015,,
266.56,284.0700986,285.9209936,287.3334777,288.0900727,288.1378775,287.5609407,286.5187753,,
267.94,284.066726,285.9046707,287.3091405,288.0638781,288.1149042,287.5439349,286.508242,,
269.31,284.0634324,285.8886498,287.2852076,288.0380596,288.0921962,287.5270681,286.4977557,,
270.69,284.0601685,285.872694,287.2613263,288.0122386,288.0694221,287.5100954,286.4871652,,
272.06,284.0569803,285.8570312,287.2378395,287.9867877,288.0469122,287.4932643,286.4766255,,
273.43,284.0538426,285.8415422,287.2145704,287.9615174,288.0245013,287.476453,286.4660616,,
274.81,284.050732,285.8261127,287.1913483,287.9362435,288.0020269,287.4595404,286.4553977,,
276.18,284.0476922,285.8109634,287.1685069,287.9113307,287.979815,287.442773,286.4447899,,
277.56,284.0446778,285.7958703,287.1457097,287.8864138,287.9575413,287.4259071,286.4340848,,
278.93,284.0417313,285.7810494,287.1232843,287.8618521,287.9355288,287.4091886,286.4234391,,
280.3,284.0388297,285.7663878,287.1010618,287.8374629,287.9136156,287.3924963,286.4127767,,
281.68,284.0359512,285.7517776,287.0788796,287.8130685,287.891643,287.3757097,286.402021,,
283.05,284.0331365,285.737428,287.0570562,287.7890209,287.8699294,287.3590734,286.3913293,,
284.43,284.0303435,285.7231269,287.0352705,287.7649674,287.8481579,287.3423455,286.3805469,,
285.8,284.0276118,285.7090789,287.0138355,287.7412551,287.8266438,287.3257696,286.3698314,,
287.18,284.0249004,285.6950765,286.9924358,287.7175363,287.8050732,287.3091047,286.3590277,,
288.55,284.0222479,285.6813203,286.9713788,287.6941533,287.7837586,287.2925934,286.3482937,,
289.92,284.0196335,285.6677059,286.9505063,287.670932,287.7625432,287.2761157,286.3375523,,
291.3,284.0170376,285.6541332,286.9296655,287.6477034,287.7412732,287.2595526,286.3267262,,
292.67,284.0144972,285.6407966,286.9091561,287.6248025,287.7202568,287.2431452,286.3159737,,
294.05,284.0119743,285.6274991,286.8886763,287.6018935,287.6991869,287.2266549,286.3051388,,
295.42,284.0095046,285.6144314,286.8685204,287.5793072,287.6783689,287.2103214,286.2943799,,
296.79,284.007069,285.6014945,286.8485373,287.5568754,287.6576496,287.194026,286.2836194,,
298.17,284.0046494,285.5885933,286.8285806,287.5344347,287.6368786,287.1776509,286.27278,,
299.54,284.00228,285.5759127,286.8089373,287.512309,287.6163569,287.1614343,286.2620197,,
300.92,283.9999257,285.5632657,286.7893185,287.4901739,287.5957846,287.1451402,286.2511827,,
302.29,283.9976197,285.5508335,286.7700064,287.4683488,287.5754597,287.1290055,286.240427,,
303.67,283.9953279,285.5384327,286.750717,287.4465137,287.5550854,287.1127954,286.2295965,,
305.04,283.9930827,285.5262413,286.7317276,287.4249838,287.5349567,287.0967454,286.2188492,,
306.41,283.9908668,285.514167,286.712896,287.4035989,287.5149254,287.0807387,286.2081076,,
307.79,283.9886637,285.5021213,286.6940844,287.3822034,287.4948461,287.0646594,286.1972943,,
309.16,283.9865049,285.490277,286.6755635,287.3611059,287.4750096,287.0487413,286.1865669,,
310.54,283.9843581,285.4784594,286.6570608,287.3399971,287.4551261,287.0327526,286.1757697,,
311.91,283.9822539,285.466838,286.6388428,287.3191819,287.4354835,287.0169256,286.16506,,
313.28,283.9801762,285.4553253,286.6207729,287.2985053,287.415937,287.0011448,286.1543605,,
314.66,283.9781094,285.4438368,286.6027189,287.2778169,287.396345,286.9852961,286.143594,,
316.03,283.9760831,285.4325373,286.5849408,287.2574151,287.3769909,286.9696097,286.1329173,,
317.41,283.9740671,285.4212604,286.5671772,287.237001,287.357592,286.9538571,286.1221754,,
318.78,283.9720902,285.410168,286.5496838,287.2168693,287.3384291,286.9382671,286.1115247,,
320.16,283.970123,285.3990966,286.5322035,287.1967247,287.3192223,286.9226125,286.1008105,,
321.53,283.9681935,285.3882052,286.5149879,287.1768582,287.3002495,286.9071207,286.0901888,,
322.9,283.9662871,285.3774118,286.4979083,287.1571221,287.281371,286.8916786,286.0795826,,
324.28,283.9643894,285.3666373,286.4808398,287.1373726,287.2624497,286.8761742,286.0689154,,
325.65,283.9625277,285.3560365,286.4640281,287.1178949,287.2437595,286.8608329,286.0583425,,
327.03,283.9606743,285.3454533,286.4472263,287.0984034,287.2250273,286.8454309,286.0477102,,
328.4,283.9588557,285.3350397,286.4306763,287.0791796,287.2065242,286.8301918,286.0371732,,
329.78,283.9570448,285.3246423,286.414135,287.0599417,287.1879797,286.8148936,286.0265784,,
331.15,283.9552676,285.3144107,286.3978406,287.0409674,287.1696623,286.7997583,286.0160798,,
332.52,283.9535105,285.3042678,286.3816713,287.0221159,287.151437,286.7846751,286.0056013,,
333.9,283.9517605,285.2941394,286.3655089,287.0032498,287.1331714,286.7695349,285.9950672,,
335.27,283.9500426,285.2841711,286.3495864,286.9846414,287.1151299,286.7545574,285.9846306,,
336.65,283.9483314,285.2742162,286.3336697,286.9660182,287.0970488,286.7395242,285.9741399,,
338.02,283.9466513,285.2644178,286.3179883,286.947649,287.0791898,286.7246534,285.9637475,,
339.39,283.9449895,285.2547023,286.302425,286.9293973,287.0614211,286.7098362,285.9533779,,
340.77,283.9433337,285.2449985,286.2868662,286.9111303,287.0436138,286.6949652,285.9429562,,
342.14,283.9417077,285.2354462,286.2715359,286.8931118,287.0260255,286.6802562,285.9326339,,
343.52,283.9400873,285.2259046,286.2562092,286.8750776,287.0083992,286.6654947,285.9222607,,
344.89,283.9384958,285.2165111,286.2411068,286.8572883,286.9909899,286.6508949,285.9119876,,
346.26,283.9369211,285.2071952,286.2261161,286.8396117,286.9736692,286.6363497,285.9017396,,
347.64,283.9353515,285.1978888,286.2111276,286.8219191,286.9563114,286.6217537,285.8914427,,
349.01,283.9338095,285.1887256,286.1963572,286.804466,286.9391676,286.6073187,285.8812465,,
350.39,283.9322723,285.179571,286.1815883,286.7869967,286.9219872,286.5928341,285.8710026,,
351.76,283.930762,285.1705567,286.1670336,286.7697635,286.9050188,286.5785101,285.8608599,,
353.13,283.929267,285.1616152,286.1525845,286.7526385,286.8881372,286.5642414,285.8507444,,
354.51,283.9277764,285.152681,286.1381357,286.735497,286.8712199,286.5499248,285.840583,,
355.88,283.9263114,285.1438827,286.1238954,286.7185864,286.8545116,286.5357679,285.8305232,,
357.26,283.9248506,285.135091,286.1096546,286.7016592,286.837768,286.5215641,285.8204187,,
358.63,283.9234148,285.1264325,286.0956186,286.6849597,286.8212314,286.5075193,285.8104161,,
360.01,283.9219828,285.1177798,286.0815814,286.6682434,286.8046601,286.4934287,285.8003698,,
361.38,283.9205751,285.1092575,286.0677454,286.6517515,286.7882938,286.4794964,285.7904257,,
362.75,283.9191811,285.1008019,286.0540075,286.6353619,286.7720119,286.4656204,285.7805112,,
364.13,283.9177905,285.0923512,286.0402674,286.6189551,286.7556959,286.4516999,285.7705546,,
365.5,283.9164233,285.084027,286.0267233,286.6027682,286.7395819,286.4379368,285.7607004,,
366.88,283.9150593,285.075707,286.0131765,286.5865639,286.7234345,286.4241303,285.750805,,
368.25,283.9137181,285.0675111,285.9998222,286.5705765,286.7074871,286.4104804,285.7410122,,
369.62,283.9123895,285.0593779,285.9865611,286.5546872,286.6916222,286.396887,285.7312504,,
371,283.9110638,285.051248,285.9732964,286.5387805,286.6757245,286.3832514,285.7214489,,
372.37,283.9097599,285.0432386,285.9602195,286.5230861,286.6600239,286.3697714,285.71175,,
373.75,283.9084588,285.0352319,285.9471384,286.5073741,286.644291,286.3562501,285.7020124,,
375.12,283.907179,285.0273434,285.9342418,286.4918714,286.6287533,286.3428835,285.6923773,,
376.5,283.9059017,285.0194571,285.9213407,286.4763511,286.6131836,286.3294766,285.6827044,,
377.87,283.9046451,285.0116866,285.908621,286.4610372,286.5978073,286.3162235,285.6731341,,
379.24,283.9034,285.003974,285.8959882,286.4458164,286.5825108,286.3030269,285.6635962,,
380.62,283.902157,284.9962629,285.88335,286.4305777,286.567183,286.2897912,285.6540219,,
381.99,283.9009341,284.9886645,285.8708889,286.4155413,286.5520457,286.2767081,285.6445499,,
383.37,283.8997133,284.9810671,285.858422,286.400487,286.5368774,286.2635865,285.6350422,,
384.74,283.898512,284.9735802,285.8461293,286.3856323,286.5218977,286.2506167,285.6256367,,
386.11,283.8973213,284.966148,285.8339192,286.3708671,286.5069961,286.2377032,285.6162647,,
387.49,283.8961324,284.9587162,285.8217028,286.3560839,286.4920641,286.2247525,285.6068581,,
388.86,283.8949624,284.9513919,285.8096564,286.3414962,286.4773178,286.2119521,285.5975535,,
390.24,283.893794,284.9440676,285.7976032,286.3268905,286.4625416,286.1991152,285.5882152,,
391.61,283.8926442,284.9368489,285.7857172,286.3124778,286.4479494,286.1864277,285.5789786,,
392.99,283.8914958,284.9296299,285.7738242,286.298047,286.4333275,286.1737043,285.569709,,
394.36,283.8903655,284.9225145,285.7620958,286.2838065,286.4188878,286.1611294,285.5605409,,
395.73,283.8892447,284.9154498,285.7504447,286.269651,286.4045234,286.1486105,285.5514071,,
397.11,283.8881253,284.9083841,285.7387861,286.2554773,286.3901301,286.1360567,285.5422414,,
398.48,283.8870233,284.9014195,285.7272882,286.2414903,286.375916,286.12365,285.5331767,,
399.86,283.8859225,284.8944536,285.7157825,286.2274851,286.3616733,286.1112091,285.5240808,,
401.23,283.8848388,284.8875869,285.704435,286.2136641,286.3476081,286.0989142,285.5150856,,
